,count,Unitprice_mean,Unitprice_std,Unitprice_min,Unitprice_p25,Unitprice_p50,Unitprice_p75,Unitprice_max,Unitprice_p10,Unitprice_p90,IQR_x,Unitprice_3Q+1.5*IQR,WUnitprice_mean,WUnitprice_std,WUnitprice_min,WUnitprice_p25,WUnitprice_p50,WUnitprice_p75,WUnitprice_max,WUnitprice_p10,WUnitprice_p90,IQR_y,WUnitprice_3Q+1.5*IQR,TaxRatio_mean,TaxRatio_std,TaxRatio_min,TaxRatio_p25,TaxRatio_p50,TaxRatio_p75,TaxRatio_max,TaxRatio_p10,TaxRatio_p90,IQR,TaxRatio_3Q+1.5*IQR,Unitprice_cluster,WUnitprice_cluster,TaxRatio_cluster
106398,3.0,4852.621212121212,7612.299934584628,12.863636363636363,465.4318181818182,918.0,7272.5,13627.0,193.8909090909091,11085.2,6807.068181818182,17483.102272727272,77.10145792245666,129.93083721909713,0.19640275287721937,2.0938535503516533,3.991304347826087,115.55398550724638,227.11666666666667,0.9553830718669929,182.49159420289857,113.46013195689473,285.74418344258845,3.003480094812687,4.082122013920197,0.00036691861745064946,0.6795120812168526,1.3586572438162545,4.505036682910306,7.651416122004357,0.27202498365721145,6.3928643463667365,3.825524601693453,10.243323585450486,1,0,0
110290,2.0,12.218590375095012,8.276680643878102,6.3660933660933665,9.29234187059419,12.218590375095012,15.144838879595834,18.071087384096657,7.536592767893696,16.90058798229633,5.852497009001645,23.923584393098302,96.52213787497378,134.1969206432806,1.6305852737570798,49.07636157436543,96.52213787497378,143.96791417558214,191.41369047619048,20.60889579400042,172.43537995594716,94.89155260121672,286.3052430774072,13.950049635392523,19.657853103421072,0.049848402394464746,6.999949018893494,13.950049635392523,20.900150251891553,27.85025086839058,2.8298886489940767,25.07021062179097,13.900201232998059,41.750452101388646,1,0,0
110412,5.0,589.6156613675219,1130.7102524079496,0.0032855247362102735,51.509803921568626,117.56521739130434,170.0,2609.0,20.605892883469178,1633.4,118.49019607843138,347.7352941176471,24.14115190487704,33.55566821129223,0.002455405502997039,0.02094873602578306,0.024460646014320696,52.0,68.65789473684211,0.009852737712111446,61.99473684210527,51.97905126397422,129.96857689596135,0.23745528890627607,0.3380840232827117,0.0,0.029411764705882353,0.1399003449597547,0.19230769230769232,0.825656642558051,0.011764705882352941,0.5723170624579076,0.16289592760180996,0.43665158371040724,1,0,0
110520,3.0,210.84647575752706,335.7581711650531,10.074957410562181,17.038095989231707,24.001234567901236,311.23223493100943,598.4632352941177,12.860212842029991,483.5708351488744,294.19413894177774,752.523443343676,19.40039586228308,19.015236982701886,0.07234958772723936,10.057308814482177,20.042268041237115,29.064418999561,38.08656995788488,4.066333278429215,34.477709574555334,19.007110185078822,57.57508427717923,2.274246470713144,3.256482584173721,0.27164240522606864,0.3954752184133071,0.5193080316005455,3.2755485034566814,6.031788975312817,0.32117553050096403,4.929292786570363,2.880073285043374,7.595658431021743,1,0,0
110620,3.0,62395.416666666664,104745.53775589123,1465.25,1921.125,2377.0,92860.5,183344.0,1647.6,147150.6,90939.375,229269.5625,3.2081911112122725,3.068853254474444,0.18254870509086946,1.6530351935441205,3.1235216819973717,4.721012314272974,6.318502946548575,0.77074330047217,5.679506693638334,3.0679771207288535,9.322977995366255,0.05103582848711178,0.060527464300147736,0.01176477004974256,0.016183528174504448,0.02060228629926634,0.0706713577057964,0.12074042911232646,0.013532273299647315,0.10071280054971445,0.05448782953129195,0.15240310200273433,1,0,0
110710,3.0,8658.228755065857,14904.906339585033,5.155015197568389,52.921257598784194,100.6875,12984.765625,25868.84375,24.26151215805471,20715.2125,12931.844367401216,32382.532176101824,167.18616875624284,288.1232016903905,0.0824181164350277,0.8387338106927614,1.5950495049504951,250.73804407614676,499.881038647343,0.3849443941381212,400.2238408188646,249.899310265454,625.5870094743277,13.4129091377983,21.816599583890966,0.18377319241413717,0.8224887066974472,1.4612042209807572,20.027477110490377,38.59375,0.4392593981274612,31.16724084419615,19.204988403792928,48.83495971617977,1,0,0
110720,1.0,236.50387596899225,0.0,236.50387596899225,236.50387596899225,236.50387596899225,236.50387596899225,236.50387596899225,236.50387596899225,236.50387596899225,0.0,236.50387596899225,29.823069403714566,0.0,29.823069403714566,29.823069403714566,29.823069403714566,29.823069403714566,29.823069403714566,29.823069403714566,29.823069403714566,0.0,29.823069403714566,0.015634730735192896,0.0,0.015634730735192896,0.015634730735192896,0.015634730735192896,0.015634730735192896,0.015634730735192896,0.015634730735192896,0.015634730735192896,0.0,0.015634730735192896,1,0,0
110811,2.0,245.37847171077397,321.0673999133083,18.349536014140522,131.86400386245722,245.37847171077397,358.8929395590907,472.4074074074074,63.75532315346722,427.0016202680807,227.02893569663345,699.4363431040408,12.454806773300685,16.986551505719223,0.4435010146320624,6.449153893966374,12.454806773300685,18.460459652634995,24.46611253196931,2.8457621663657875,22.063851380235583,12.011305758668621,36.47741829063793,0.19326506358388415,0.015348371574089853,0.18241212596367437,0.18783859477377926,0.19326506358388415,0.19869153239398904,0.20411800120409393,0.18458271348771632,0.20194741368005198,0.01085293762020978,0.2149709388243037,1,0,0
110812,4.0,4508.052873241305,7396.09385036254,24.605683836589698,416.8557778056204,1235.3029045643152,5326.5,15537.0,181.505721424202,11452.800000000003,4909.64422219438,12690.96633329157,3463.6730685121656,6926.217965437124,0.019940272506688235,0.5616938563167205,0.8361668880773114,3463.9475415439256,13853.0,0.23664170603070117,9697.379016617573,3463.385847687609,8659.02631307534,0.11924344634076803,0.11741762584298407,0.007836133101628371,0.02288376788021262,0.12172431235017064,0.21808399081072605,0.22568902756110246,0.013855187013062072,0.2226470128609519,0.19520022293051342,0.5108843252064962,1,0,0
110819,1.0,0.08485306562788685,0.0,0.08485306562788685,0.08485306562788685,0.08485306562788685,0.08485306562788685,0.08485306562788685,0.08485306562788685,0.08485306562788685,0.0,0.08485306562788685,13135.0,0.0,13135.0,13135.0,13135.0,13135.0,13135.0,13135.0,13135.0,0.0,13135.0,0.06775789874381424,0.0,0.06775789874381424,0.06775789874381424,0.06775789874381424,0.06775789874381424,0.06775789874381424,0.06775789874381424,0.06775789874381424,0.0,0.06775789874381424,1,4,0
120000,4.0,26793.42578996254,46071.95162529788,8.35423197492163,28.560780215952633,5880.674463937621,32645.53947368421,95404.0,16.43685127133403,70300.6157894737,32616.978693468256,81571.0075138866,3095.5824993849133,6187.945211751121,0.08225816408420272,0.6954336756591077,2.373869687784725,3097.260935397039,12377.5,0.3275283687141648,8665.404374158818,3096.56550172138,7742.109187979109,5.155008160935825,10.130958419440164,4.488431068919859e-06,0.002768301680950744,0.13486542428080903,5.287105283535682,20.350297306750612,0.0011100137310216499,14.325020497464644,5.284336981854731,13.21361075631778,1,0,0
120190,1.0,328.0,0.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,0.0,328.0,328.0,0.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,0.0,328.0,0.19817073170731708,0.0,0.19817073170731708,0.19817073170731708,0.19817073170731708,0.19817073170731708,0.19817073170731708,0.19817073170731708,0.19817073170731708,0.0,0.19817073170731708,1,0,0
120600,2.0,1.0254508524650705,0.03599294073005943,1.0,1.0127254262325351,1.0254508524650705,1.0381762786976059,1.050901704930141,1.0050901704930142,1.0458115344371268,0.025450852465070728,1.076352557395212,0.13820499116300708,0.138089561631578,0.040560925722240564,0.08938295844262381,0.13820499116300708,0.18702702388339032,0.2358490566037736,0.06008973881039387,0.2163202435156203,0.09764406544076651,0.33349312204454007,0.03333333333333333,0.04714045207910317,0.0,0.016666666666666666,0.03333333333333333,0.05,0.06666666666666667,0.006666666666666667,0.06,0.03333333333333334,0.1,1,0,0
120720,2.0,179.32727272727274,249.72440214122727,2.7454545454545456,91.03636363636365,179.32727272727274,267.6181818181818,355.90909090909093,38.06181818181818,320.5927272727273,176.58181818181816,532.4909090909091,1.5469334932960086,1.2257742906402185,0.6801801801801802,1.1135568367380944,1.5469334932960086,1.9803101498539228,2.413686806411837,0.8535308428033459,2.2403361437886713,0.8667533131158285,3.2804401195276656,6.501588389028443,9.133947917733082,0.04291187739463601,3.27225013321154,6.501588389028443,9.730926644845347,12.960264900662251,1.3346471797213977,11.668529598335489,6.458676511633807,19.418941412296057,1,0,0
120740,2.0,1.3610382869283502,1.473655803340406,0.3190062752514399,0.8400222810898951,1.3610382869283502,1.8820542927668054,2.4030702986052606,0.527412677586822,2.1946638962698786,1.0420320116769104,3.445102310282171,41.26262638241055,56.90199470083601,1.0268400664084116,21.14473322440948,41.26262638241055,61.380519540411626,81.4984126984127,9.07399732960884,73.45125543521226,40.23578631600215,121.73419901441486,0.07928048987962397,0.10776760917097244,0.0030772826425677783,0.041178886261095865,0.07928048987962397,0.11738209349815205,0.15548369711668014,0.018317924089979013,0.14024305566926892,0.07620320723705619,0.23168690435373634,1,0,0
120929,1.0,5689.333333333333,0.0,5689.333333333333,5689.333333333333,5689.333333333333,5689.333333333333,5689.333333333333,5689.333333333333,5689.333333333333,0.0,5689.333333333333,208.14634146341464,0.0,208.14634146341464,208.14634146341464,208.14634146341464,208.14634146341464,208.14634146341464,208.14634146341464,208.14634146341464,0.0,208.14634146341464,0.0002929458636044059,0.0,0.0002929458636044059,0.0002929458636044059,0.0002929458636044059,0.0002929458636044059,0.0002929458636044059,0.0002929458636044059,0.0002929458636044059,0.0,0.0002929458636044059,1,0,0
121190,1.0,5.2249806051202485,0.0,5.2249806051202485,5.2249806051202485,5.2249806051202485,5.2249806051202485,5.2249806051202485,5.2249806051202485,5.2249806051202485,0.0,5.2249806051202485,0.07446679123868072,0.0,0.07446679123868072,0.07446679123868072,0.07446679123868072,0.07446679123868072,0.07446679123868072,0.07446679123868072,0.07446679123868072,0.0,0.07446679123868072,0.9792130660727543,0.0,0.9792130660727543,0.9792130660727543,0.9792130660727543,0.9792130660727543,0.9792130660727543,0.9792130660727543,0.9792130660727543,0.0,0.9792130660727543,1,0,0
130213,1.0,530.9827586206897,0.0,530.9827586206897,530.9827586206897,530.9827586206897,530.9827586206897,530.9827586206897,530.9827586206897,530.9827586206897,0.0,530.9827586206897,42.12995896032832,0.0,42.12995896032832,42.12995896032832,42.12995896032832,42.12995896032832,42.12995896032832,42.12995896032832,42.12995896032832,0.0,42.12995896032832,0.023281488456667856,0.0,0.023281488456667856,0.023281488456667856,0.023281488456667856,0.023281488456667856,0.023281488456667856,0.023281488456667856,0.023281488456667856,0.0,0.023281488456667856,1,0,0
130219,4.0,1330.7625341182545,2607.792703751935,0.04071246819338423,1.470371120667164,40.473462002412546,1369.765625,5242.0625,0.6125759291828963,3693.143750000001,1368.295253879333,3422.2085058189996,20969.91755978842,41935.38839068523,0.0213903743315508,0.30012371298587276,3.324424389679509,20972.94186046512,83873.0,0.1328837097932796,58712.97674418606,20972.64173675213,52431.90446559331,3.031489188746607,4.505324054338665,0.03293074052436422,0.21269365167384202,1.2300573110285007,4.048852848101266,9.632911392405063,0.10483590498415533,7.399287974683546,3.836159196427424,9.803091642742402,1,0,0
130220,4.0,8040.6875,9320.726709362581,38.0,63.3125,7217.375,15194.75,17690.0,48.125,16691.9,15131.4375,37891.90625,1220.198920909952,2378.6713621441704,0.07639073729039127,2.6879940053928317,46.52631311792541,1264.0372400224846,4787.666666666667,1.1210320445313677,3378.214896008995,1261.349246017092,3156.0611090481225,1.6353290713783897,2.6557404548974373,0.09473684210526316,0.12276561244830561,0.42538031403864285,1.937943772968727,5.59581881533101,0.10594835024248014,4.1326687983860975,1.8151781605204214,4.660711013749359,1,0,0
130232,1.0,0.8856868395773295,0.0,0.8856868395773295,0.8856868395773295,0.8856868395773295,0.8856868395773295,0.8856868395773295,0.8856868395773295,0.8856868395773295,0.0,0.8856868395773295,5.337192474674385,0.0,5.337192474674385,5.337192474674385,5.337192474674385,5.337192474674385,5.337192474674385,5.337192474674385,5.337192474674385,0.0,5.337192474674385,7.058839479392625,0.0,7.058839479392625,7.058839479392625,7.058839479392625,7.058839479392625,7.058839479392625,7.058839479392625,7.058839479392625,0.0,7.058839479392625,1,0,0
130239,3.0,543.6509915257883,939.0748902205013,0.037630662020905925,1.4764872886824105,2.9153439153439153,815.457671957672,1628.0,0.6131733126855079,1302.9830687830688,813.9811846689896,2036.4294489611566,0.01417987010518334,0.00922132722497301,0.003590186822684662,0.011051088771973649,0.018511990721262635,0.01947471174643268,0.020437432771602725,0.0065745476024002564,0.020052344361534708,0.00842362297445903,0.03211014620812122,0.7473802378521072,0.5311818331390254,0.17846339987900786,0.5058983666061706,0.8333333333333334,1.0318386568386568,1.2303439803439804,0.30943738656987296,1.150941850941851,0.5259402902324862,1.8207490921873861,1,0,0
140490,2.0,374.8929869604027,527.0491765361005,2.212940212940213,188.55296358667147,374.8929869604027,561.233010334134,747.5730337078652,76.74894956243271,673.0370243583727,372.6800467474625,1120.2530804553276,242.8517857142857,104.61897365791108,168.875,205.86339285714286,242.8517857142857,279.84017857142857,316.8285714285714,183.67035714285714,302.0332142857143,73.97678571428571,390.80535714285713,0.025369126308207514,0.03582776631955968,3.5069788879870946e-05,0.012702098048543694,0.025369126308207514,0.038036154567871336,0.05070318282753516,0.0051018810927454,0.04563637152366963,0.025334056519327644,0.0760372393468628,1,0,0
150000,1.0,15.555555555555555,0.0,15.555555555555555,15.555555555555555,15.555555555555555,15.555555555555555,15.555555555555555,15.555555555555555,15.555555555555555,0.0,15.555555555555555,0.31738035264483627,0.0,0.31738035264483627,0.31738035264483627,0.31738035264483627,0.31738035264483627,0.31738035264483627,0.31738035264483627,0.31738035264483627,0.0,0.31738035264483627,0.0380952380952381,0.0,0.0380952380952381,0.0380952380952381,0.0380952380952381,0.0380952380952381,0.0380952380952381,0.0380952380952381,0.0380952380952381,0.0,0.0380952380952381,1,0,0
150410,3.0,367747.1393221806,636610.8406274162,52.2025819265144,199.7089832709495,347.2153846153846,551594.6076923077,1102842.0,111.20514246428846,882343.0430769231,551394.8987090368,1378686.9557558629,488.46848312259107,845.3526242811395,0.32798013451627794,0.4039199030100127,0.4798596715037474,732.5387346166284,1464.597609561753,0.35835604191377185,1171.774059583703,732.1348147136184,1830.740956687056,0.05941629314007627,0.07920814236979612,0.0011143935396004142,0.014326083295565638,0.02753777305153086,0.0885672429403142,0.14959671282909756,0.006399069441986503,0.12518492487358424,0.07424115964474856,0.19992898240743706,0,0,0
150710,1.0,0.31,0.0,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.0,0.31,0.14485981308411214,0.0,0.14485981308411214,0.14485981308411214,0.14485981308411214,0.14485981308411214,0.14485981308411214,0.14485981308411214,0.14485981308411214,0.0,0.14485981308411214,10.03225806451613,0.0,10.03225806451613,10.03225806451613,10.03225806451613,10.03225806451613,10.03225806451613,10.03225806451613,10.03225806451613,0.0,10.03225806451613,1,0,0
150910,3.0,2617.618389587052,4510.60925275971,0.5209459459459459,13.427584380578043,26.33422281521014,3926.1671114076053,7826.0,5.683601319798785,6266.066844563043,3912.739527027027,9795.276401948146,4.085326277945651,5.667854185051726,0.030127578321694475,0.847167499110257,1.6642074198988195,6.112925627757629,10.561643835616438,0.3569435466371195,8.782156552472914,5.265758128647372,14.011562820728686,0.06426489234533395,0.09641533884802131,0.00648508430609598,0.008613029803459642,0.010740975300823305,0.09315479636495293,0.17556861742908256,0.007336262505041445,0.14260308900343072,0.08454176656149329,0.21996744620719288,1,0,0
151110,3.0,126.52398524233566,106.7435488100223,3.8719898605830165,90.5800955105623,177.28820116054158,187.84998293321195,198.41176470588235,38.55523212057472,194.1870519968142,97.26988742264965,333.75481406718643,29.37763265910895,50.51851848315663,0.026604314166035304,0.21094659631892532,0.3952888784718153,44.053146831580406,87.711004784689,0.10034122702719131,70.24786160344556,43.84220023526148,109.81644718447262,0.3981070977914512,0.5825516006897828,0.04180254965905722,0.06197243064789689,0.08214231163673656,0.5762593718576482,1.0703764320785598,0.04987050205459309,0.8727296079901952,0.5142869412097513,1.347689783672275,1,0,0
151190,2.0,6529.594194613821,9233.974244214756,0.18838922764227642,3264.891291920732,6529.594194613821,9794.29709730691,13059.0,1306.0695503048782,11753.118838922765,6529.405805386177,19588.405805386174,362.90519045625786,512.7864973028495,0.31038091251569694,181.60778568438676,362.90519045625786,544.202595228129,725.5,72.82934282126413,652.9810380912515,362.59480954374226,1088.0948095437425,0.003523585086141288,0.00021501832956200503,0.0033715441672285905,0.0034475646266849394,0.003523585086141288,0.003599605545597637,0.003675626005053986,0.00340195235101113,0.0036452178212714463,0.00015204091891269766,0.0038276669239666835,1,0,0
151219,1.0,0.07661406025824964,0.0,0.07661406025824964,0.07661406025824964,0.07661406025824964,0.07661406025824964,0.07661406025824964,0.07661406025824964,0.07661406025824964,0.0,0.07661406025824964,267.0,0.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,0.0,267.0,12.02996254681648,0.0,12.02996254681648,12.02996254681648,12.02996254681648,12.02996254681648,12.02996254681648,12.02996254681648,12.02996254681648,0.0,12.02996254681648,1,0,0
151311,1.0,4.026378896882494,0.0,4.026378896882494,4.026378896882494,4.026378896882494,4.026378896882494,4.026378896882494,4.026378896882494,4.026378896882494,0.0,4.026378896882494,1.1398506449422947,0.0,1.1398506449422947,1.1398506449422947,1.1398506449422947,1.1398506449422947,1.1398506449422947,1.1398506449422947,1.1398506449422947,0.0,1.1398506449422947,0.18880285884455034,0.0,0.18880285884455034,0.18880285884455034,0.18880285884455034,0.18880285884455034,0.18880285884455034,0.18880285884455034,0.18880285884455034,0.0,0.18880285884455034,1,0,0
151521,3.0,170.02653647398878,160.4913346907523,0.07960942196637094,95.53980471098319,191.0,255.0,319.0,38.2636875375731,293.4,159.4601952890168,494.1902929335252,119.28963503649635,172.9893680154506,15.94890510948905,19.434452554744524,22.92,170.96,319.0,17.343124087591242,259.784,151.52554744525548,398.2483211678832,0.013168585008663867,0.010988073341832457,0.0011441647597254005,0.008409072975473985,0.01567398119122257,0.0191807951331331,0.02268760907504363,0.004050128046024834,0.021284883498279415,0.010771722157659114,0.03533837836962177,1,0,0
151530,3.0,4538.896579822741,7741.825930886099,42.31481481481482,69.17820306744358,96.04159132007233,6787.187462326703,13478.333333333334,53.06017011586632,10801.874984930682,6718.009259259259,16864.20135121559,2.5282172534220915,1.799942752266832,0.9427541891508094,1.5499313757170425,2.1571085622832755,3.320948785557732,4.4847890088321885,1.1856250637773027,4.019252919522406,1.7710174098406897,5.977474900318766,0.10436815395912809,0.12892819729340782,0.017583776431309508,0.03029402524941424,0.04300427406751897,0.1477603427230374,0.2525164113785558,0.022667875958551402,0.21061398391634845,0.11746631747362316,0.32395981893347214,1,0,0
151590,4.0,995.8416666666666,1820.5673261834254,38.0,42.25,110.18333333333332,1063.775,3725.0,39.7,2660.5100000000007,1021.5250000000001,2596.0625,0.7143922111092205,1.0199125577043133,0.01544108008913357,0.04344360335561673,0.3254756468797565,0.9964242546333603,2.1911764705882355,0.026642089395726834,1.7132755842062857,0.9529806512777436,2.4258952315499758,3.0048164292084856,4.481013391480458,0.04187919463087248,0.1091540091840339,1.2184612294094015,4.114123649433854,9.540464063384267,0.06878912045213706,7.369927897804102,4.004969640249819,10.121578109808583,1,0,0
151620,11.0,9680.597436302034,29907.271845692056,0.24082958151893127,5.054715379302406,33.5,867.0928308823529,99745.0,1.598705501618123,4893.25,862.0381155030506,2160.150004136929,213.50942989089543,414.87186242393415,0.012684669606360038,0.2283948578995021,13.016114592658909,204.6398947930167,1366.3698630136987,0.06455060963458159,494.0,204.4114999351172,511.2571446956925,0.565520430670005,1.33388079265052,0.0001604090430598025,0.009960614491057044,0.08090714066809684,0.13208027737981945,4.427672955974843,0.0034242065059923612,1.285425101214575,0.1221196628887624,0.31525977171296304,1,0,0
151710,10.0,74984.49633980493,216791.2791040021,0.5163613089047123,11.896412958626074,996.8602150537635,16608.183823529413,691168.0,1.5173021721662685,98175.09999999977,16596.287410570785,41502.61493938559,60.802754516322885,142.3721773384015,0.021567978828977836,0.1992525648957743,2.4972200156410684,24.23179155932015,456.216501650165,0.0439874079526956,136.5424872086495,24.032538994424375,60.280600050956714,0.16504966913231328,0.16619742021094702,0.003753067271632946,0.06849273060898531,0.08793759551444752,0.23669512599469494,0.4535330261136713,0.02461879939787877,0.44531495905308494,0.16820239538570964,0.48899871907325937,1,0,0
151790,6.0,106.7235941004991,222.21422959220658,0.6419063975955346,3.740478497172579,16.648462687740818,40.135802469135804,559.0,0.800097391534193,302.72222222222223,36.39532397196322,94.72878842708064,246.03501277025384,272.8891117849732,0.03780999943249532,0.24725243433148722,209.38194753223655,478.25,559.0,0.056424111858389275,528.6666666666666,478.0027475656685,1195.2541213485028,1.6825607643863645,3.793768625509282,0.0,0.04872197195930556,0.19892707728605702,0.25642598523999505,9.42326454033771,0.004347826086956522,4.84440738978608,0.2077040132806895,0.5679820051610293,1,0,0
151800,1.0,0.0019083969465648854,0.0,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.0,0.0019083969465648854,28.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0,28.0,12.285714285714286,0.0,12.285714285714286,12.285714285714286,12.285714285714286,12.285714285714286,12.285714285714286,12.285714285714286,12.285714285714286,0.0,12.285714285714286,1,0,0
